-0.00998462944373,-0.0018321872835,-0.0478294745595,0.0282657495514,0,1.0,False
-0.0100212731894,-0.196236760263,-0.0472641595684,0.305482619451,1,1.0,False
-0.0139460083946,-0.000474257118013,-0.0411545071794,-0.00172370071419,0,1.0,False
-0.013955493537,-0.194982567228,-0.0411889811937,0.277695711285,0,1.0,False
-0.0178551448816,-0.389493441751,-0.035635066968,0.557108425872,0,1.0,False
-0.0256450137166,-0.584097480245,-0.0244928984506,0.838354671098,1,1.0,False
-0.0373269633215,-0.388649776007,-0.0077258050286,0.538070855264,1,1.0,False
-0.0450999588416,-0.193420064679,0.00303561207667,0.242963663808,0,1.0,False
-0.0489683601352,-0.388585244332,0.00789488535283,0.536602553043,1,1.0,False
-0.0567400650218,-0.193575184174,0.0186269364137,0.246417651057,0,1.0,False
-0.0606115687053,-0.388958148011,0.0235552894348,0.544917257954,0,1.0,False
-0.0683907316655,-0.584403035066,0.0344536345939,0.844927874805,1,1.0,False
-0.0800787923669,-0.389767715414,0.05135219209,0.56327552468,1,1.0,False
-0.0878741466751,-0.195402517843,0.0626177025836,0.287202966427,1,1.0,False
-0.091782197032,-0.00122685110061,0.0683617619122,0.0149078747669,1,1.0,False
-0.091806734054,0.192851496912,0.0686599194075,-0.25544696065,0,1.0,False
-0.0879497041158,-0.00318016568783,0.0635509801945,0.0580778683579,1,1.0,False
-0.0880133074295,0.190975733359,0.0647125375617,-0.213896656975,1,1.0,False
-0.0841937927623,0.385115682426,0.0604346044222,-0.485484831667,1,1.0,False
-0.0764914791138,0.579335069196,0.0507249077888,-0.758525097085,0,1.0,False
-0.0649047777299,0.383552185184,0.0355544058471,-0.450321776045,1,1.0,False
-0.0572337340262,0.578153704199,0.0265479703262,-0.731588781705,0,1.0,False
-0.0456706599422,0.382675134504,0.0119161946921,-0.430670063817,1,1.0,False
-0.0380171572522,0.577626337015,0.00330279341579,-0.719572827827,0,1.0,False
-0.0264646305119,0.382458843451,-0.0110886631408,-0.42585216471,0,1.0,False
-0.0188154536428,0.187495699014,-0.019605706435,-0.1366854273,1,1.0,False
-0.0150655396626,0.382892900406,-0.022339414981,-0.435488608994,0,1.0,False
-0.00740768165444,0.188094201559,-0.0310491871608,-0.149930710074,1,1.0,False
